SITECODE,SDATE,TRANSECT,BATLOC_ID,FIELDNAME,VALUE
T08,12-Jul-93,T2,14,HAB1,6
T08,12-Jul-93,T2,14,HAB2,17
T08,12-Jul-93,T2,15,HAB1,6
T08,12-Jul-93,T2,15,HAB2,17
T08,12-Jul-93,T2,16,HAB1,6
T08,12-Jul-93,T2,16,HAB2,17
T08,12-Jul-93,T2,17,HAB1,6
T08,12-Jul-93,T2,17,HAB2,17
T08,12-Jul-93,T2,18,HAB1,6
T08,12-Jul-93,T2,18,HAB2,17
T08,12-Jul-93,T2,19,HAB1,6
T08,12-Jul-93,T2,19,HAB2,17
T08,12-Jul-93,T2,20,HAB1,6
T08,12-Jul-93,T2,20,HAB2,17
T08,12-Jul-93,T2,21,HAB1,6
T08,12-Jul-93,T2,21,HAB2,17
T08,12-Jul-93,T2,22,HAB1,6
T08,12-Jul-93,T2,22,HAB2,17
T08,12-Jul-93,T2,23,HAB1,6
T08,12-Jul-93,T2,23,HAB2,17
T08,02-Aug-93,T1,1,HAB1,5
T08,02-Aug-93,T1,1,HAB2,36
T08,02-Aug-93,T1,2,HAB1,5
T08,02-Aug-93,T1,2,HAB2,36
T08,02-Aug-93,T1,3,HAB1,5
T08,02-Aug-93,T1,3,HAB2,36
T08,02-Aug-93,T1,4,HAB1,5
T08,02-Aug-93,T1,4,HAB2,36
T08,02-Aug-93,T1,5,HAB1,5
T08,02-Aug-93,T1,5,HAB2,36
T08,02-Aug-93,T1,6,HAB1,5
T08,02-Aug-93,T1,6,HAB2,36
T08,02-Aug-93,T1,7,HAB1,5
T08,02-Aug-93,T1,7,HAB2,37
T08,02-Aug-93,T1,8,HAB1,5
T08,02-Aug-93,T1,8,HAB2,37
T08,02-Aug-93,T1,9,HAB1,5
T08,02-Aug-93,T1,9,HAB2,37
T08,02-Aug-93,T1,10,HAB1,5
T08,02-Aug-93,T1,10,HAB2,37
T08,02-Aug-93,T1,11,HAB1,11
T08,02-Aug-93,T1,12,HAB1,11
T08,02-Aug-93,T1,13,HAB1,11
T08,02-Aug-93,T1,14,HAB1,11
T08,02-Aug-93,T1,15,HAB1,29
T08,02-Aug-93,T1,16,HAB1,11
T08,02-Aug-93,T1,17,HAB1,11
T08,02-Aug-93,T1,18,HAB1,11
T08,02-Aug-93,T1,19,HAB1,11
T08,02-Aug-93,T1,20,HAB1,11
T08,02-Aug-93,T1,21,HAB1,11
T08,02-Aug-93,T1,22,HAB1,11
T08,02-Aug-93,T1,23,HAB1,11
T08,02-Aug-93,T1,24,HAB1,11
T08,02-Aug-93,T1,25,HAB1,11
T08,02-Aug-93,T2,26,HAB1,6
T08,02-Aug-93,T2,26,HAB2,17
T08,02-Aug-93,T2,27,HAB1,6
T08,02-Aug-93,T2,27,HAB2,17
T08,02-Aug-93,T2,28,HAB1,6
T08,02-Aug-93,T2,28,HAB2,17
T08,02-Aug-93,T2,29,HAB1,6
T08,02-Aug-93,T2,29,HAB2,17
T08,02-Aug-93,T2,30,HAB1,6
T08,02-Aug-93,T2,30,HAB2,17
T08,02-Aug-93,T2,31,HAB1,6
T08,02-Aug-93,T2,31,HAB2,17
T08,02-Aug-93,T2,32,HAB1,6
T08,02-Aug-93,T2,32,HAB2,17
T08,18-Aug-93,T1,1,HAB1,5
T08,18-Aug-93,T1,1,HAB2,36
T08,18-Aug-93,T1,2,HAB1,5
T08,18-Aug-93,T1,2,HAB2,36
T08,18-Aug-93,T1,3,HAB1,5
T08,18-Aug-93,T1,3,HAB2,36
T08,18-Aug-93,T1,4,HAB1,5
T08,18-Aug-93,T1,4,HAB2,36
T08,18-Aug-93,T1,5,HAB1,11
T08,18-Aug-93,T1,6,HAB1,11
T08,18-Aug-93,T1,7,HAB1,11
T08,18-Aug-93,T1,8,HAB1,11
T08,18-Aug-93,T1,9,HAB1,11
T08,18-Aug-93,T1,10,HAB1,11
T08,18-Aug-93,T1,11,HAB1,11
T08,18-Aug-93,T1,12,HAB1,11
T08,18-Aug-93,T1,13,HAB1,11
T08,18-Aug-93,T1,14,HAB1,11
T08,18-Aug-93,T2,15,HAB1,6
T08,18-Aug-93,T2,15,HAB2,17
T08,18-Aug-93,T2,16,HAB1,6
T08,18-Aug-93,T2,16,HAB2,17
T08,18-Aug-93,T2,17,HAB1,6
T08,18-Aug-93,T2,17,HAB2,17
T08,18-Aug-93,T2,18,HAB1,6
T08,18-Aug-93,T2,18,HAB2,17
T08,18-Aug-93,T2,19,HAB1,6
T08,18-Aug-93,T2,19,HAB2,17
T08,18-Aug-93,T2,20,HAB1,6
T08,18-Aug-93,T2,20,HAB2,17
T08,18-Aug-93,T2,21,HAB1,6
T08,18-Aug-93,T2,21,HAB2,17
T08,18-Aug-93,T2,22,HAB1,6
T08,18-Aug-93,T2,22,HAB2,17
T08,18-Aug-93,T2,23,HAB1,6
T08,18-Aug-93,T2,23,HAB2,17
T08,18-Aug-93,T2,24,HAB1,6
T08,18-Aug-93,T2,24,HAB2,17
T08,18-Aug-93,T2,25,HAB1,6
T08,18-Aug-93,T2,25,HAB2,17
T08,23-Jun-94,T1,1,HAB1,6
T08,23-Jun-94,T1,1,HAB2,17
T08,23-Jun-94,T1,2,HAB1,6
T08,23-Jun-94,T1,2,HAB2,17
T08,23-Jun-94,T1,3,HAB1,6
T08,23-Jun-94,T1,3,HAB2,17
T08,23-Jun-94,T1,4,HAB1,6
T08,23-Jun-94,T1,4,HAB2,17
T08,23-Jun-94,T1,5,HAB1,6
T08,23-Jun-94,T1,5,HAB2,17
T08,23-Jun-94,T1,6,HAB1,6
T08,23-Jun-94,T1,6,HAB2,17
T08,23-Jun-94,T1,7,HAB1,6
T08,23-Jun-94,T1,7,HAB2,17
T08,23-Jun-94,T1,8,HAB1,6
T08,23-Jun-94,T1,8,HAB2,17
T08,23-Jun-94,T1,9,HAB1,6
T08,23-Jun-94,T1,9,HAB2,17
T08,23-Jun-94,T1,10,HAB1,6
T08,23-Jun-94,T1,10,HAB2,17
T08,23-Jun-94,T1,11,HAB1,6
T08,23-Jun-94,T1,11,HAB2,17
T08,23-Jun-94,T1,12,HAB1,6
T08,23-Jun-94,T1,12,HAB2,17
T08,23-Jun-94,T1,13,HAB1,6
T08,23-Jun-94,T1,13,HAB2,17
T08,23-Jun-94,T1,14,HAB1,6
T08,23-Jun-94,T1,14,HAB2,17
T08,23-Jun-94,T1,15,HAB1,6
T08,23-Jun-94,T1,15,HAB2,17
T08,13-Jul-94,T1,1,HAB1,5
T08,13-Jul-94,T1,1,HAB2,36
T08,13-Jul-94,T1,2,HAB1,5
T08,13-Jul-94,T1,2,HAB2,37
T08,13-Jul-94,T1,3,HAB1,5
T08,13-Jul-94,T1,3,HAB2,37
T08,13-Jul-94,T1,4,HAB1,5
T08,13-Jul-94,T1,4,HAB2,37
T08,13-Jul-94,T1,5,HAB1,11
T08,13-Jul-94,T1,6,HAB1,11
T08,13-Jul-94,T1,7,HAB1,11
T08,13-Jul-94,T1,8,HAB1,11
T08,13-Jul-94,T1,9,HAB1,11
T08,13-Jul-94,T1,10,HAB1,11
T08,13-Jul-94,T1,11,HAB1,11
T08,13-Jul-94,T1,12,HAB1,11
T08,13-Jul-94,T2,13,HAB1,6
T08,13-Jul-94,T2,13,HAB2,17
T08,13-Jul-94,T2,14,HAB1,6
T08,13-Jul-94,T2,14,HAB2,17
T08,04-Aug-94,T2,1,HAB1,6
T08,04-Aug-94,T2,1,HAB2,17
T08,04-Aug-94,T2,2,HAB1,6
T08,04-Aug-94,T2,2,HAB2,17
T08,04-Aug-94,T2,3,HAB1,6
T08,04-Aug-94,T2,3,HAB2,17
T08,04-Aug-94,T2,4,HAB1,6
T08,04-Aug-94,T2,4,HAB2,17
T08,04-Aug-94,T2,5,HAB1,6
T08,04-Aug-94,T2,5,HAB2,17
T08,04-Aug-94,T2,6,HAB1,6
T08,04-Aug-94,T2,6,HAB2,17
T08,04-Aug-94,T2,7,HAB1,6
T08,04-Aug-94,T2,7,HAB2,17
T08,25-Aug-94,T1,1,HAB1,5
T08,25-Aug-94,T1,1,HAB2,36
T08,25-Aug-94,T1,2,HAB1,5
T08,25-Aug-94,T1,2,HAB2,36
T08,25-Aug-94,T1,3,HAB1,5
T08,25-Aug-94,T1,3,HAB2,36
T08,15-Jun-95,T1,1,HAB1,37
T08,15-Jun-95,T1,2,HAB1,11
T08,15-Jun-95,T1,3,HAB1,11
T08,15-Jun-95,T1,4,HAB1,11
T08,15-Jun-95,T1,5,HAB1,11
T08,15-Jun-95,T1,6,HAB1,11
T08,15-Jun-95,T1,7,HAB1,11
T08,15-Jun-95,T1,8,HAB1,11
T08,15-Jun-95,T1,9,HAB1,11
T08,15-Jun-95,T1,10,HAB1,11
T08,15-Jun-95,T1,11,HAB1,11
T08,15-Jun-95,T1,12,HAB1,11
T08,15-Jun-95,T1,13,HAB1,11
T08,15-Jun-95,T1,14,HAB1,11
T08,15-Jun-95,T1,15,HAB1,11
T08,15-Jun-95,T2,16,HAB1,13
T08,15-Jun-95,T2,17,HAB1,13
T08,15-Jun-95,T2,18,HAB1,13
T08,15-Jun-95,T2,19,HAB1,13
T08,15-Jun-95,T2,20,HAB1,13
T08,15-Jun-95,T2,21,HAB1,13
T08,15-Jun-95,T2,22,HAB1,13
T08,13-Jul-95,T1,1,HAB1,37
T08,13-Jul-95,T1,2,HAB1,11
T08,13-Jul-95,T1,3,HAB1,11
T08,13-Jul-95,T1,4,HAB1,11
T08,13-Jul-95,T1,5,HAB1,11
T08,13-Jul-95,T1,6,HAB1,11
T08,13-Jul-95,T1,7,HAB1,11
T08,13-Jul-95,T1,8,HAB1,11
T08,13-Jul-95,T1,9,HAB1,13
T08,13-Jul-95,T2,10,HAB1,13
T08,03-Aug-95,T1,1,HAB1,37
T08,03-Aug-95,T1,2,HAB1,11
T08,03-Aug-95,T1,3,HAB1,11
T08,03-Aug-95,T1,4,HAB1,11
T08,03-Aug-95,T1,5,HAB1,11
T08,03-Aug-95,T1,6,HAB1,11
T08,03-Aug-95,T1,7,HAB1,11
T08,03-Aug-95,T1,8,HAB1,11
T08,03-Aug-95,T1,9,HAB1,11
T08,03-Aug-95,T1,10,HAB1,11
T08,03-Aug-95,T1,11,HAB1,11
T08,03-Aug-95,T1,12,HAB1,11
T08,03-Aug-95,T1,13,HAB1,11
T08,03-Aug-95,T1,14,HAB1,11
T08,03-Aug-95,T1,15,HAB1,11
T08,03-Aug-95,T1,16,HAB1,11
T08,03-Aug-95,T1,17,HAB1,11
T08,03-Aug-95,T2,18,HAB1,13
T08,03-Aug-95,T2,19,HAB1,13
T08,03-Aug-95,T2,20,HAB1,13
T08,03-Aug-95,T2,21,HAB1,13
T08,03-Aug-95,T2,22,HAB1,13
T08,03-Aug-95,T2,23,HAB1,13
T08,03-Aug-95,T2,24,HAB1,13
T08,03-Aug-95,T2,25,HAB1,13
T08,03-Aug-95,T2,26,HAB1,13
T08,05-Sep-95,T1,1,HAB1,37
T08,05-Sep-95,T1,2,HAB1,11
T08,05-Sep-95,T1,3,HAB1,11
T08,05-Sep-95,T1,4,HAB1,11
T08,05-Sep-95,T1,5,HAB1,11
T08,05-Sep-95,T1,6,HAB1,11
T08,05-Sep-95,T1,7,HAB1,11
T08,05-Sep-95,T1,8,HAB1,11
T08,05-Sep-95,T1,9,HAB1,11
T08,05-Sep-95,T2,10,HAB1,13
T08,05-Sep-95,T2,11,HAB1,13
T08,05-Sep-95,T2,12,HAB1,13
T08,27-Jun-96,T1,1,HAB1,13
T08,27-Jun-96,T1,1,HAB2,36
T08,27-Jun-96,T1,2,HAB1,11
T08,27-Jun-96,T1,3,HAB1,11
T08,27-Jun-96,T1,4,HAB1,11
T08,27-Jun-96,T1,5,HAB1,11
T08,27-Jun-96,T1,6,HAB1,11
T08,27-Jun-96,T1,7,HAB1,11
T08,27-Jun-96,T1,8,HAB1,11
T08,27-Jun-96,T1,9,HAB1,11
T08,27-Jun-96,T1,10,HAB1,11
T08,27-Jun-96,T2,11,HAB1,13
T08,27-Jun-96,T2,12,HAB1,13
T08,27-Jun-96,T2,13,HAB1,13
T08,27-Jun-96,T2,15,HAB1,13
T08,27-Jun-96,T2,16,HAB1,13
T08,18-Jul-96,T1,1,HAB1,37
T08,18-Jul-96,T1,1,HAB2,13
T08,18-Jul-96,T1,2,HAB1,11
T08,18-Jul-96,T1,3,HAB1,11
T08,18-Jul-96,T2,4,HAB1,13
T08,18-Jul-96,T2,5,HAB1,13
T08,13-Aug-96,T1,1,HAB1,11
T08,13-Aug-96,T1,2,HAB1,11
T08,13-Aug-96,T1,3,HAB1,11
T08,13-Aug-96,T1,4,HAB1,11
T08,13-Aug-96,T1,5,HAB1,11
T08,13-Aug-96,T1,6,HAB1,11
T08,13-Aug-96,T1,7,HAB1,11
T08,13-Aug-96,T1,8,HAB1,11
T08,13-Aug-96,T1,9,HAB1,11
T08,13-Aug-96,T2,10,HAB1,13
T08,13-Aug-96,T2,11,HAB1,13
T08,13-Aug-96,T2,12,HAB1,13
T08,13-Aug-96,T2,13,HAB1,13
T08,13-Aug-96,T2,14,HAB1,13
T08,28-Aug-96,T1,1,HAB1,11
T08,28-Aug-96,T1,2,HAB1,11
T08,28-Aug-96,T2,3,HAB1,13
T08,28-Aug-96,T2,4,HAB1,13
T08,28-Aug-96,T2,5,HAB1,13
T08,23-Jun-97,T1,1,HAB1,37
T08,23-Jun-97,T1,1,HAB2,13
T08,23-Jun-97,T2,2,HAB1,13
T08,23-Jun-97,T2,3,HAB1,13
T08,23-Jun-97,T2,4,HAB1,13
T08,23-Jun-97,T2,5,HAB1,13
T08,23-Jun-97,T2,6,HAB1,13
T08,23-Jun-97,T2,7,HAB1,13
T08,23-Jun-97,T2,8,HAB1,13
T08,23-Jun-97,T2,9,HAB1,13
T08,23-Jun-97,T2,10,HAB1,13
T08,10-Jul-97,T1,1,HAB1,18
T08,10-Jul-97,T1,1,HAB2,36
T08,10-Jul-97,T1,1,HAB3,13
T08,10-Jul-97,T1,2,HAB1,18
T08,10-Jul-97,T1,2,HAB2,36
T08,10-Jul-97,T1,2,HAB3,13
T08,10-Jul-97,T1,3,HAB1,18
T08,10-Jul-97,T1,3,HAB2,36
T08,10-Jul-97,T1,3,HAB3,13
T08,10-Jul-97,T1,4,HAB1,18
T08,10-Jul-97,T1,4,HAB2,36
T08,10-Jul-97,T1,4,HAB3,13
T08,10-Jul-97,T1,5,HAB1,18
T08,10-Jul-97,T1,5,HAB2,36
T08,10-Jul-97,T1,5,HAB3,13
T08,10-Jul-97,T1,6,HAB1,18
T08,10-Jul-97,T1,6,HAB2,37
T08,10-Jul-97,T1,6,HAB3,13
T08,10-Jul-97,T1,7,HAB1,18
T08,10-Jul-97,T1,7,HAB2,37
T08,10-Jul-97,T1,7,HAB3,13
T08,10-Jul-97,T1,8,HAB1,11
T08,10-Jul-97,T1,9,HAB1,11
T08,10-Jul-97,T1,10,HAB1,11
T08,10-Jul-97,T1,11,HAB1,11
T08,10-Jul-97,T1,12,HAB1,11
T08,10-Jul-97,T1,13,HAB1,11
T08,10-Jul-97,T1,14,HAB1,11
T08,10-Jul-97,T1,15,HAB1,11
T08,10-Jul-97,T1,16,HAB1,11
T08,10-Jul-97,T2,17,HAB1,13
T08,10-Jul-97,T2,18,HAB1,13
T08,12-Aug-97,T1,1,HAB1,8
T08,12-Aug-97,T1,1,HAB2,36
T08,12-Aug-97,T1,1,HAB3,13
T08,12-Aug-97,T1,2,HAB1,8
T08,12-Aug-97,T1,2,HAB2,37
T08,12-Aug-97,T1,2,HAB3,13
T08,12-Aug-97,T1,3,HAB1,11
T08,12-Aug-97,T1,4,HAB1,11
T08,12-Aug-97,T1,5,HAB1,11
T08,12-Aug-97,T2,6,HAB1,13
T08,12-Aug-97,T2,7,HAB1,13
T08,02-Sep-97,T1,1,HAB1,11
T08,02-Sep-97,T1,2,HAB1,11
T08,02-Sep-97,T1,3,HAB1,11
T08,02-Sep-97,T1,4,HAB1,11
T08,02-Sep-97,T1,5,HAB1,11
T08,02-Sep-97,T1,6,HAB1,11
T08,02-Sep-97,T1,7,HAB1,11
T08,02-Sep-97,T1,8,HAB1,11
T08,23-Jun-98,T1,1,HAB1,37
T08,23-Jun-98,T1,1,HAB2,13
T08,23-Jun-98,T2,2,HAB1,13
T08,23-Jun-98,T2,3,HAB1,13
T08,23-Jun-98,T2,4,HAB1,13
T08,23-Jun-98,T2,5,HAB1,13
T08,23-Jun-98,T2,6,HAB1,13
T08,23-Jun-98,T2,7,HAB1,13
T08,20-Jul-98,T1,1,HAB1,37
T08,20-Jul-98,T1,1,HAB2,13
T08,20-Jul-98,T1,2,HAB1,11
T08,20-Jul-98,T1,3,HAB1,11
T08,20-Jul-98,T1,4,HAB1,11
T08,20-Jul-98,T1,5,HAB1,11
T08,20-Jul-98,T1,6,HAB1,11
T08,20-Jul-98,T1,7,HAB1,11
T08,20-Jul-98,T1,8,HAB1,11
T08,20-Jul-98,T1,9,HAB1,11
T08,20-Jul-98,T1,10,HAB1,11
T08,20-Jul-98,T2,11,HAB1,13
T08,20-Jul-98,T2,12,HAB1,13
T08,20-Jul-98,T2,13,HAB1,13
T08,20-Jul-98,T2,14,HAB1,13
T08,20-Jul-98,T2,15,HAB1,13
T08,05-Aug-98,T1,1,HAB1,37
T08,05-Aug-98,T1,1,HAB2,13
T08,05-Aug-98,T1,2,HAB1,37
T08,05-Aug-98,T1,2,HAB2,13
T08,05-Aug-98,T1,3,HAB1,37
T08,05-Aug-98,T1,3,HAB2,13
T08,05-Aug-98,T1,4,HAB1,37
T08,05-Aug-98,T1,4,HAB2,13
T08,05-Aug-98,T1,5,HAB1,37
T08,05-Aug-98,T1,5,HAB2,13
T08,05-Aug-98,T1,6,HAB1,11
T08,05-Aug-98,T1,7,HAB1,11
T08,05-Aug-98,T1,8,HAB1,11
T08,05-Aug-98,T1,9,HAB1,11
T08,05-Aug-98,T1,10,HAB1,11
T08,05-Aug-98,T1,11,HAB1,11
T08,05-Aug-98,T1,12,HAB1,11
T08,05-Aug-98,T1,13,HAB1,11
T08,05-Aug-98,T1,14,HAB1,11
T08,05-Aug-98,T2,15,HAB1,13
T08,05-Aug-98,T2,16,HAB1,13
T08,05-Aug-98,T2,17,HAB1,13
T08,05-Aug-98,T2,18,HAB1,13
T08,05-Aug-98,T2,19,HAB1,13
T08,05-Aug-98,T2,20,HAB1,13
T08,05-Aug-98,T2,21,HAB1,13
T08,27-Aug-98,T1,1,HAB1,11
T08,27-Aug-98,T1,2,HAB1,11
T08,27-Aug-98,T1,3,HAB1,11
T08,27-Aug-98,T1,4,HAB1,11
T08,27-Aug-98,T1,5,HAB1,11
T08,27-Aug-98,T1,6,HAB1,11
T08,27-Aug-98,T1,7,HAB1,11
T08,27-Aug-98,T1,8,HAB1,11
T08,27-Aug-98,T1,9,HAB1,11
T08,27-Aug-98,T1,10,HAB1,11
T08,27-Aug-98,T2,11,HAB1,13
T08,27-Aug-98,T2,12,HAB1,13
T08,16-Jun-99,T1,1,HAB1,37
T08,16-Jun-99,T1,1,HAB2,13
T08,16-Jun-99,T1,1,HAB3,11
T08,16-Jun-99,T2,2,HAB1,13
T08,16-Jun-99,T2,3,HAB1,13
T08,16-Jun-99,T2,4,HAB1,13
T08,16-Jun-99,T2,5,HAB1,13
T08,16-Jun-99,T2,6,HAB1,13
T08,16-Jun-99,T2,7,HAB1,13
T08,16-Jun-99,T2,8,HAB1,13
T08,16-Jun-99,T2,9,HAB1,13
T08,12-Jul-99,T1,1,HAB1,36
T08,12-Jul-99,T1,1,HAB2,13
T08,12-Jul-99,T1,2,HAB1,37
T08,12-Jul-99,T1,2,HAB2,13
T08,12-Jul-99,T1,3,HAB1,37
T08,12-Jul-99,T1,3,HAB2,13
T08,12-Jul-99,T1,4,HAB1,37
T08,12-Jul-99,T1,4,HAB2,13
T08,12-Jul-99,T1,5,HAB1,11
T08,12-Jul-99,T1,5,HAB2,13
T08,12-Jul-99,T1,6,HAB1,11
T08,12-Jul-99,T1,6,HAB2,13
T08,12-Jul-99,T1,7,HAB1,11
T08,12-Jul-99,T1,7,HAB2,13
T08,12-Jul-99,T1,8,HAB1,11
T08,12-Jul-99,T1,8,HAB2,13
T08,12-Jul-99,T1,9,HAB1,11
T08,12-Jul-99,T1,9,HAB2,13
T08,12-Jul-99,T1,10,HAB1,11
T08,12-Jul-99,T1,10,HAB2,13
T08,12-Jul-99,T1,11,HAB1,11
T08,12-Jul-99,T1,11,HAB2,13
T08,12-Jul-99,T2,12,HAB1,13
T08,12-Jul-99,T2,13,HAB1,13
T08,12-Jul-99,T2,14,HAB1,13
T08,29-Jul-99,T1,1,HAB1,37
T08,29-Jul-99,T1,1,HAB2,13
T08,29-Jul-99,T1,2,HAB1,37
T08,29-Jul-99,T1,2,HAB2,13
T08,29-Jul-99,T1,3,HAB1,11
T08,29-Jul-99,T1,3,HAB2,13
T08,29-Jul-99,T1,4,HAB1,11
T08,29-Jul-99,T1,4,HAB2,13
T08,29-Jul-99,T1,5,HAB1,11
T08,29-Jul-99,T1,5,HAB2,13
T08,29-Jul-99,T1,6,HAB1,11
T08,29-Jul-99,T1,6,HAB2,13
T08,29-Jul-99,T1,7,HAB1,11
T08,29-Jul-99,T1,7,HAB2,13
T08,29-Jul-99,T2,8,HAB1,13
T08,29-Jul-99,T2,9,HAB1,13
T08,23-Aug-99,T1,1,HAB1,36
T08,23-Aug-99,T1,1,HAB2,13
T08,23-Aug-99,T1,2,HAB1,37
T08,23-Aug-99,T1,2,HAB2,13
T08,23-Aug-99,T1,3,HAB1,11
T08,23-Aug-99,T1,3,HAB2,13
T08,23-Aug-99,T1,4,HAB1,11
T08,23-Aug-99,T1,4,HAB2,13
T08,23-Aug-99,T1,5,HAB1,11
T08,23-Aug-99,T1,5,HAB2,13
T08,23-Aug-99,T1,6,HAB1,11
T08,23-Aug-99,T1,6,HAB2,13
T08,23-Aug-99,T1,7,HAB1,11
T08,23-Aug-99,T1,7,HAB2,13
T08,23-Aug-99,T1,8,HAB1,11
T08,23-Aug-99,T1,8,HAB2,13
T08,23-Aug-99,T2,9,HAB1,13
T08,23-Aug-99,T2,10,HAB1,13
T08,23-Aug-99,T2,11,HAB1,13
T08,23-Aug-99,T2,12,HAB1,13
T08,28-Jun-00,T1,1,HAB1,36
T08,28-Jun-00,T1,1,HAB2,13
T08,28-Jun-00,T1,1,HAB3,11
T08,28-Jun-00,T1,2,HAB1,36
T08,28-Jun-00,T1,2,HAB2,13
T08,28-Jun-00,T1,2,HAB3,11
T08,28-Jun-00,T1,3,HAB1,36
T08,28-Jun-00,T1,3,HAB2,13
T08,28-Jun-00,T1,3,HAB3,11
T08,28-Jun-00,T1,4,HAB1,36
T08,28-Jun-00,T1,4,HAB2,13
T08,28-Jun-00,T1,4,HAB3,11
T08,28-Jun-00,T1,5,HAB1,36
T08,28-Jun-00,T1,5,HAB2,13
T08,28-Jun-00,T1,5,HAB3,11
T08,28-Jun-00,T1,6,HAB1,36
T08,28-Jun-00,T1,6,HAB2,13
T08,28-Jun-00,T1,6,HAB3,11
T08,28-Jun-00,T1,7,HAB1,36
T08,28-Jun-00,T1,7,HAB2,13
T08,28-Jun-00,T1,7,HAB3,11
T08,28-Jun-00,T1,8,HAB1,36
T08,28-Jun-00,T1,8,HAB2,13
T08,28-Jun-00,T1,8,HAB3,11
T08,28-Jun-00,T1,9,HAB1,36
T08,28-Jun-00,T1,9,HAB2,13
T08,28-Jun-00,T1,9,HAB3,11
T08,28-Jun-00,T1,10,HAB1,36
T08,28-Jun-00,T1,10,HAB2,13
T08,28-Jun-00,T1,10,HAB3,11
T08,28-Jun-00,T1,11,HAB1,36
T08,28-Jun-00,T1,11,HAB2,13
T08,28-Jun-00,T1,11,HAB3,11
T08,28-Jun-00,T2,12,HAB1,13
T08,28-Jun-00,T2,12,HAB2,6
T08,28-Jun-00,T2,12,HAB3,8
T08,28-Jun-00,T2,13,HAB1,13
T08,28-Jun-00,T2,13,HAB2,6
T08,28-Jun-00,T2,13,HAB3,8
T08,28-Jun-00,T2,14,HAB1,13
T08,28-Jun-00,T2,14,HAB2,6
T08,28-Jun-00,T2,14,HAB3,8
T08,28-Jun-00,T2,15,HAB1,13
T08,28-Jun-00,T2,15,HAB2,6
T08,28-Jun-00,T2,15,HAB3,8
T08,28-Jun-00,T2,16,HAB1,13
T08,28-Jun-00,T2,16,HAB2,6
T08,28-Jun-00,T2,16,HAB3,8
T08,28-Jun-00,T2,17,HAB1,13
T08,28-Jun-00,T2,17,HAB2,6
T08,28-Jun-00,T2,17,HAB3,8
T08,18-Jul-00,T1,1,HAB1,36
T08,18-Jul-00,T1,1,HAB2,13
T08,18-Jul-00,T1,1,HAB3,8
T08,18-Jul-00,T1,2,HAB1,37
T08,18-Jul-00,T1,2,HAB2,13
T08,18-Jul-00,T1,2,HAB3,8
T08,18-Jul-00,T1,3,HAB1,37
T08,18-Jul-00,T1,3,HAB2,13
T08,18-Jul-00,T1,3,HAB3,8
T08,18-Jul-00,T1,4,HAB1,37
T08,18-Jul-00,T1,4,HAB2,13
T08,18-Jul-00,T1,4,HAB3,11
T08,18-Jul-00,T1,5,HAB1,37
T08,18-Jul-00,T1,5,HAB2,13
T08,18-Jul-00,T1,5,HAB3,11
T08,18-Jul-00,T1,6,HAB1,37
T08,18-Jul-00,T1,6,HAB2,13
T08,18-Jul-00,T1,6,HAB3,11
T08,18-Jul-00,T1,7,HAB1,36
T08,18-Jul-00,T1,7,HAB2,13
T08,18-Jul-00,T1,7,HAB3,11
T08,18-Jul-00,T1,8,HAB1,36
T08,18-Jul-00,T1,8,HAB2,13
T08,18-Jul-00,T1,8,HAB3,11
T08,18-Jul-00,T1,9,HAB1,36
T08,18-Jul-00,T1,9,HAB2,13
T08,18-Jul-00,T1,9,HAB3,11
T08,18-Jul-00,T1,10,HAB1,36
T08,18-Jul-00,T1,10,HAB2,13
T08,18-Jul-00,T1,10,HAB3,11
T08,18-Jul-00,T1,11,HAB1,36
T08,18-Jul-00,T1,11,HAB2,13
T08,18-Jul-00,T1,11,HAB3,11
T08,18-Jul-00,T2,12,HAB1,13
T08,18-Jul-00,T2,12,HAB2,6
T08,18-Jul-00,T2,12,HAB3,8
T08,18-Jul-00,T2,13,HAB1,13
T08,18-Jul-00,T2,13,HAB2,6
T08,18-Jul-00,T2,13,HAB3,8
T08,10-Aug-00,T1,1,HAB1,36
T08,10-Aug-00,T1,1,HAB2,13
T08,10-Aug-00,T1,1,HAB3,8
T08,10-Aug-00,T1,2,HAB1,37
T08,10-Aug-00,T1,2,HAB2,13
T08,10-Aug-00,T1,2,HAB3,8
T08,10-Aug-00,T1,3,HAB1,36
T08,10-Aug-00,T1,3,HAB2,13
T08,10-Aug-00,T1,3,HAB3,11
T08,10-Aug-00,T1,4,HAB1,36
T08,10-Aug-00,T1,4,HAB2,13
T08,10-Aug-00,T1,4,HAB3,11
T08,10-Aug-00,T1,5,HAB1,36
T08,10-Aug-00,T1,5,HAB2,13
T08,10-Aug-00,T1,5,HAB3,11
T08,10-Aug-00,T1,6,HAB1,36
T08,10-Aug-00,T1,6,HAB2,13
T08,10-Aug-00,T1,6,HAB3,11
T08,10-Aug-00,T1,7,HAB1,36
T08,10-Aug-00,T1,7,HAB2,13
T08,10-Aug-00,T1,7,HAB3,11
T08,10-Aug-00,T1,8,HAB1,36
T08,10-Aug-00,T1,8,HAB2,13
T08,10-Aug-00,T1,8,HAB3,11
T08,10-Aug-00,T1,9,HAB1,36
T08,10-Aug-00,T1,9,HAB2,13
T08,10-Aug-00,T1,9,HAB3,11
T08,10-Aug-00,T2,10,HAB1,13
T08,10-Aug-00,T2,10,HAB2,6
T08,10-Aug-00,T2,10,HAB3,8
